RowNumber;CustomerId;CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary;Exited;Geography_codes;Gender_codes
6856;15737814;622;France;Male;41;2;12708706;1;1;0;10240291;1;0;1
6858;15629299;546;Germany;Female;52;1;10607489;1;1;1;2354845;1;1;0
6861;15785654;727;Germany;Male;45;6;11442285;2;1;1;10467878;1;1;1
6865;15797381;593;Germany;Female;48;3;13390312;2;1;1;8590239;1;1;0
6870;15654457;685;Spain;Female;30;2;0;3;1;1;17257643;1;2;0
6872;15658067;636;Germany;Female;48;3;12056841;1;1;0;19016004;1;1;0
6876;15665283;610;France;Female;57;7;7209295;4;0;1;11322882;1;0;0
6879;15636592;651;France;Male;35;0;18182196;2;0;1;3692367;1;0;1
6891;15673877;490;France;Male;39;1;0;3;1;0;17106001;1;0;1
6892;15760865;754;Germany;Female;48;7;14181902;1;1;0;9355053;1;1;0
6893;15705009;649;France;Female;56;8;15697426;1;1;0;8940526;1;0;0
6896;15694765;610;Germany;Male;49;6;11388233;1;1;0;19581381;1;1;1
6898;15650488;492;France;Female;48;6;12725398;1;1;1;9214409;1;0;0
6900;15700263;569;France;Male;66;2;0;1;1;0;1307842;1;0;1
6912;15710087;705;Germany;Female;54;3;1258893;3;1;0;960135;1;1;0
6913;15679884;544;France;Male;48;10;7831463;3;1;1;10371393;1;0;1
6914;15784180;564;France;Female;36;7;20632965;1;1;1;4663287;1;0;0
6929;15804853;781;France;Female;48;0;5709896;1;1;0;8564406;1;0;0
6930;15651627;628;Germany;Male;39;1;11534119;1;1;1;1076743;1;1;1
6949;15803750;750;Spain;Female;33;3;16180147;1;0;1;15328897;1;2;0
6952;15738889;658;France;Male;42;8;10287093;1;0;1;10376455;1;0;1
6965;15569249;576;France;Female;55;6;4458207;3;0;1;6753985;1;0;0
6973;15706232;595;France;Male;52;9;0;1;1;1;10634066;1;0;1
6982;15770039;572;Germany;Male;39;4;11229022;1;1;0;4937397;1;1;1
6985;15622631;588;France;Male;44;8;15440974;1;1;0;4932403;1;0;1
6992;15752801;518;Germany;Male;29;9;12596174;2;1;0;16030308;1;1;1
6993;15808175;557;France;Female;39;7;4957273;1;1;0;11528799;1;0;0
6999;15640074;666;Spain;Female;47;5;0;1;0;0;1666509;1;2;0
7000;15776156;521;France;Male;27;4;12132584;1;1;1;1642237;1;0;1
7004;15715750;646;Germany;Female;44;2;11306383;1;0;0;5307249;1;1;0
7009;15638610;635;Germany;Female;65;5;11732554;1;1;0;15579986;1;1;0
7018;15767729;646;Spain;Male;25;5;18287688;2;1;1;4253759;1;2;1
7019;15768600;805;Germany;Male;50;9;13002338;1;1;0;6298982;1;1;1
7023;15796813;493;France;Male;54;3;16783188;2;1;0;15015995;1;0;1
7026;15711446;569;Spain;Female;51;3;0;3;1;0;7508496;1;2;0
7030;15672432;594;France;Female;53;4;0;1;1;0;540874;1;0;0
7032;15580914;478;Spain;Male;48;0;8328705;2;0;1;4414795;1;2;1
7035;15767264;465;Germany;Male;53;1;11743817;1;0;0;748988;1;1;1
7038;15789611;568;Germany;Male;46;8;15083692;1;0;0;645168;1;1;1
7050;15597709;602;France;Female;39;6;15412132;2;1;0;17661486;1;0;0
7054;15815271;755;Germany;Male;43;6;1650485;3;1;0;1692941;1;1;1
7059;15671769;624;France;Female;71;4;17025205;3;1;1;7367959;1;0;0
7069;15730793;699;Germany;Female;54;3;11100932;1;1;1;15590579;1;1;0
7081;15719940;628;Germany;Female;51;10;11528049;2;0;0;1262861;1;1;0
7085;15571415;805;Germany;Male;56;6;15180229;1;1;0;4679109;1;1;1
7089;15600975;556;France;Female;54;4;15000538;1;1;0;1570155;1;0;0
7092;15763108;600;Germany;Male;53;7;10626163;1;1;0;9362966;1;1;1
7094;15644453;606;Germany;Female;41;4;13267053;1;1;0;15647636;1;1;0
7096;15783883;753;Germany;Female;38;1;11731492;1;1;0;12202133;1;1;0
7097;15787693;559;Spain;Male;38;3;14587435;1;1;0;5631139;1;2;1
7099;15642391;621;Germany;Male;51;4;10997883;1;0;0;17774058;1;1;1
7104;15815040;552;Germany;Female;42;8;10336214;1;0;1;18686958;1;1;0
7117;15788776;588;Germany;Male;49;6;13262376;3;1;0;3629294;1;1;1
7118;15765257;564;Spain;Male;31;5;12146187;1;1;1;2043209;1;2;1
7133;15694666;707;Spain;Male;48;8;8844164;1;1;1;1199032;1;2;1
7137;15689781;826;France;Female;49;0;0;1;0;0;17870998;1;0;0
7139;15809837;430;Germany;Female;66;6;13539231;2;1;1;17285206;1;1;0
7143;15654859;612;Spain;Female;63;2;13162917;2;1;0;12210958;1;2;0
7145;15577515;554;Germany;Female;55;0;10847727;1;0;1;1400030;1;1;0
7153;15737998;529;France;Male;46;8;0;1;0;0;12651194;1;0;1
7156;15609070;515;Germany;Male;45;7;1209615;3;1;1;3928811;1;1;1
7159;15591010;434;Germany;Male;55;8;10933917;2;1;0;9640588;1;1;1
7160;15798895;525;France;Female;59;6;553284;1;1;0;8334273;1;0;0
7166;15709252;616;Germany;Female;28;10;10517399;1;0;1;2983537;1;1;0
7182;15621423;736;France;Female;42;7;11728023;3;0;0;4192106;1;0;0
7202;15664615;689;Germany;Female;30;5;13665089;1;1;1;4186572;1;1;0
7210;15788131;653;France;Male;47;6;0;1;1;0;5069593;1;0;1
7213;15638989;711;France;Female;25;5;19006654;1;0;0;5134539;1;0;0
7214;15623210;484;Germany;Female;55;8;14934958;3;0;0;13751992;1;1;0
7217;15730287;679;France;Male;41;8;14772698;3;1;0;1727494;1;0;1
7220;15761554;581;France;Male;54;4;8929981;1;0;0;555847;1;0;1
7224;15729771;799;Germany;Male;31;9;15458692;1;0;1;8860489;1;1;1
7228;15566495;704;Spain;Female;24;2;0;1;1;0;3560025;1;2;0
7229;15707602;539;France;Female;47;2;12728604;2;1;1;16692943;1;0;0
7239;15594133;697;Spain;Male;62;7;0;1;1;0;12918818;1;2;1
7240;15772329;580;Germany;Male;45;8;10374114;1;1;0;4742873;1;1;1
7243;15701687;664;Spain;Male;44;7;7752666;3;0;0;5733856;1;2;1
7248;15663194;582;Germany;Female;40;3;11015043;1;1;1;19175765;1;1;0
7249;15736510;605;Spain;Female;57;2;0;3;1;0;6665275;1;2;0
7254;15734649;779;Spain;Female;55;0;13329598;1;1;0;2283271;1;2;0
7256;15632503;563;France;Female;32;0;14832609;1;1;0;19160427;1;0;0
7258;15648681;747;France;Female;47;5;1399146;4;0;1;12996456;1;0;0
7259;15747757;600;Germany;Female;58;8;11872311;1;0;0;620951;1;1;0
7267;15762716;762;Spain;Female;60;10;16892075;1;1;0;3144503;1;2;0
7270;15675926;655;Germany;Male;34;7;11802835;1;1;0;5122632;1;1;1
7282;15735572;629;France;Male;59;9;11365783;1;1;1;11684879;1;0;1
7283;15567860;581;Spain;Female;44;7;18931816;2;1;0;4502623;1;2;0
7292;15611318;599;Spain;Male;33;4;5169089;1;1;0;11162276;1;2;1
7309;15618703;663;Spain;Female;53;6;15020023;1;0;1;15131727;1;2;0
7311;15740487;627;France;Female;41;6;0;3;1;1;13870075;1;0;0
7315;15686670;588;France;Female;36;2;0;2;1;0;925360;1;0;0
7317;15811690;793;Germany;Male;54;2;12896613;1;0;0;186334;1;1;1
7318;15734008;727;Germany;Male;59;5;15258106;1;1;0;718301;1;1;1
7323;15721507;713;France;Female;32;1;11709402;1;0;0;14955883;1;0;0
7325;15810723;607;France;Female;39;10;0;3;1;0;13274113;1;0;0
7328;15617065;650;Spain;Male;42;4;19453266;1;1;0;17104531;1;2;1
7329;15689786;850;Germany;Male;56;1;16974383;1;0;0;1558504;1;1;1
7338;15646082;676;France;Female;34;8;8290914;1;1;0;9181738;1;0;0
7339;15796111;708;Germany;Female;54;8;1451514;1;0;1;12531117;1;1;0
7340;15670646;499;Spain;Female;42;0;14718784;1;1;1;1486894;1;2;0
7342;15815095;850;Spain;Male;54;7;10818581;2;0;0;240934;1;2;1
7354;15736420;596;France;Male;21;4;21043308;2;0;1;19729777;1;0;1
7359;15797767;600;France;Female;49;6;0;1;0;1;14808788;1;0;0
7362;15586479;692;France;Female;36;4;0;1;1;0;18558089;1;0;0
7366;15593178;568;Spain;Female;36;10;15361061;1;1;1;540838;1;2;0
7375;15696287;682;Germany;Female;38;1;11652028;1;1;1;498335;1;1;0
7382;15573077;620;Germany;Female;25;8;14182588;1;1;1;7385794;1;1;0
7384;15672912;737;Spain;Female;39;7;13005166;2;0;0;5535639;1;2;0
7396;15808386;721;Germany;Female;45;7;1385232;1;0;0;5960445;1;1;0
7397;15603565;603;Spain;Female;56;5;9077876;2;1;0;16222367;1;2;0
7398;15744044;572;Germany;Male;47;4;9935342;1;1;0;19654985;1;1;1
7399;15577771;453;Germany;Female;40;1;11152449;1;1;1;12037384;1;1;0
7401;15802071;762;Germany;Male;35;1;11745851;1;0;1;17836148;1;1;1
7404;15779492;796;Spain;Male;56;6;9423113;1;0;0;1211646;1;2;1
7425;15625501;570;Germany;Male;38;1;12720158;1;1;0;14716828;1;1;1
7426;15640521;552;Germany;Male;33;3;14496274;1;1;0;5884484;1;1;1
7427;15790630;619;France;Female;48;4;0;1;0;0;1809496;1;0;0
7434;15671293;779;Germany;Female;37;2;12838963;1;1;1;658916;1;1;0
7436;15647898;610;Spain;Female;50;5;13055451;3;1;0;18475817;1;2;0
7437;15671534;646;Germany;Female;57;6;902120;1;1;0;1391127;1;1;0
7446;15630592;516;France;Female;45;4;0;1;1;0;9527373;1;0;0
7449;15593834;691;Spain;Male;36;7;12993464;1;0;0;7566456;1;2;1
7454;15702571;778;Germany;Female;35;1;15195819;3;1;1;13123837;1;1;0
7456;15748499;550;Germany;Male;33;4;11840091;1;0;1;1399964;1;1;1
7458;15668889;665;Germany;Female;43;2;11632227;4;1;0;3564012;1;1;0
7465;15569682;768;Germany;Male;37;9;10830811;1;1;0;4178825;1;1;1
7475;15799859;704;France;Male;50;4;16543826;1;1;0;12077075;1;0;1
7478;15646190;677;France;Female;56;0;11996345;1;0;0;15832587;1;0;0
7484;15784526;616;France;Male;44;5;10201638;1;0;1;17823537;1;0;1
7488;15785367;651;France;Female;56;4;0;1;0;0;8438322;1;0;0
7493;15776545;682;France;Male;28;10;20072496;1;0;1;8287264;1;0;1
7500;15790113;609;Germany;Female;71;6;1133171;1;1;0;10825822;1;1;0
7503;15697844;721;Spain;Female;32;10;0;1;1;0;13611996;1;2;0
7505;15587038;654;Spain;Female;32;2;0;1;1;1;5197292;1;2;0
7507;15700300;674;Germany;Female;44;4;13159385;1;0;1;17134502;1;1;0
7508;15642001;576;Germany;Male;44;9;11953052;1;1;0;11905668;1;1;1
7515;15715907;699;France;Male;64;9;11310952;1;1;0;279808;1;0;1
7518;15771409;586;France;Male;58;7;15193363;1;1;0;16296005;1;0;1
7523;15729718;610;France;Male;41;6;0;3;0;0;5611881;1;0;1
7534;15592773;630;Germany;Female;51;0;10844923;3;0;0;8837269;1;1;0
7537;15590234;697;France;Female;42;1;0;1;1;0;126283;1;0;0
7550;15785705;705;Germany;Female;44;10;10673158;1;1;0;13741987;1;1;0
7555;15569917;706;Spain;Male;30;6;8760968;2;0;0;13767455;1;2;1
7557;15757306;738;Spain;Male;49;3;0;3;1;1;6506648;1;2;1
7559;15642098;622;Spain;Female;36;0;1089600;2;1;0;1111803;1;2;0
7565;15759387;598;Germany;Male;38;1;10148718;1;1;1;759591;1;1;1
7566;15623369;708;France;Male;52;10;10535581;1;1;0;12307;1;0;1
7567;15732943;574;Spain;Male;36;4;779675;1;1;0;16706695;1;2;1
7568;15750545;629;France;Male;44;5;0;4;0;0;11757259;1;0;1
7571;15791944;697;France;Male;32;7;17546485;3;1;0;11644242;1;0;1
7572;15768342;718;France;Male;52;8;794753;3;1;1;3242132;1;0;1
7581;15781975;708;France;Male;34;3;0;1;0;1;12145788;1;0;1
7586;15580579;490;France;Female;40;1;0;1;1;1;4959419;1;0;0
7591;15568819;619;Germany;Female;42;8;13279604;3;1;1;19182135;1;1;0
7599;15613699;430;France;Female;60;7;7393702;1;1;0;16193762;1;0;0
7600;15609758;537;France;Female;45;7;15862104;1;1;0;12089296;1;0;0
7604;15712483;608;Spain;Female;28;4;0;2;1;0;1089963;1;2;0
7605;15636454;691;France;Female;60;6;10107069;1;1;0;1773558;1;0;0
7630;15591107;723;Germany;Female;68;3;1103570;1;0;0;14197754;1;1;0
7634;15727811;661;Germany;Female;47;0;10949362;1;0;0;18832401;1;1;0
7637;15673238;517;Germany;Female;59;8;15411099;2;1;0;10124008;1;1;0
7654;15788215;535;Spain;Female;30;5;12292475;1;0;0;6239059;1;2;0
7659;15666297;706;Spain;Female;53;3;0;3;0;0;8847902;1;2;0
7662;15701738;612;Germany;Male;44;2;11516338;1;1;1;9767752;1;1;1
7663;15650591;809;Germany;Male;50;10;11809862;1;1;1;10072002;1;1;1
7672;15615296;405;France;Male;39;10;0;1;1;0;16081085;1;0;1
7679;15690169;645;France;Male;31;7;1611717;2;1;0;1259994;1;0;1
7682;15633608;641;France;Male;33;2;1461936;2;1;1;5579683;1;0;1
7688;15776494;754;France;Male;61;5;14662235;1;1;1;4181522;1;0;1
7689;15592412;713;Germany;Male;45;4;13103814;1;1;0;7400504;1;1;1
7696;15629985;723;Germany;Female;47;10;904500;2;0;0;10337931;1;1;0
7697;15679453;614;Germany;Female;39;8;12599722;1;1;1;12804934;1;1;0
7699;15691513;592;France;Male;60;9;0;4;1;1;1361401;1;0;1
7702;15702801;677;France;Female;29;3;8661635;1;0;0;919039;1;0;0
7706;15647306;777;France;Female;29;9;13124061;1;1;1;16374609;1;0;0
7712;15763029;612;Germany;Male;46;9;16145003;1;1;1;969610;1;1;1
7716;15582129;517;France;Male;62;1;4377266;3;1;0;18775624;1;0;1
7719;15670898;740;France;Female;60;5;10802808;2;0;0;2598042;1;0;0
7725;15673591;842;France;Male;44;3;14125218;4;0;1;12852116;1;0;1
7730;15681007;850;France;Female;35;2;12854849;4;1;0;7547895;1;0;0
7732;15629273;638;Germany;Male;42;8;14517784;1;1;0;19347174;1;1;1
7734;15596013;694;Germany;Female;58;1;14321222;1;0;0;10262856;1;1;0
7736;15774936;543;Germany;Male;41;6;14335041;1;1;1;19207016;1;1;1
7738;15566563;777;France;Female;30;4;13785131;1;1;0;500823;1;0;0
7741;15725906;665;Spain;Female;51;8;0;1;1;1;3892848;1;2;0
7749;15585287;842;Germany;Female;35;9;11994809;1;1;0;4821797;1;1;0
7750;15781619;785;France;Female;38;1;0;1;1;0;13496485;1;0;0
7755;15692291;563;Spain;Female;42;6;9905622;2;1;0;15434795;1;2;0
7760;15806389;549;Germany;Female;55;1;13759231;2;0;1;11654802;1;1;0
7761;15641860;764;Germany;Male;34;6;10876027;2;1;0;16632479;1;1;1
7765;15751177;685;Germany;Female;44;2;11965753;1;1;0;14538705;1;1;0
7768;15748660;561;Germany;Female;49;1;10202532;1;1;0;13305164;1;1;0
7773;15614168;792;Germany;Female;50;4;14671076;1;1;0;165284;1;1;0
7774;15679818;636;Germany;Male;67;7;13670935;1;0;1;667531;1;1;1
7784;15681332;437;France;Female;43;6;0;1;1;0;14833097;1;0;0
7801;15795759;698;Germany;Female;52;1;10790675;1;1;0;16888639;1;1;0
7802;15798844;678;France;Male;54;7;12891497;1;0;0;19174623;1;0;1
7809;15649033;603;Germany;Female;55;7;12772325;2;1;0;13946911;1;1;0
7810;15780989;579;Spain;Male;43;2;14584382;1;1;1;19840237;1;2;1
7814;15592751;684;Germany;Female;63;3;8124579;1;1;0;6964331;1;1;0
7823;15761018;581;Germany;Male;50;2;1438292;2;1;0;18122424;1;1;1
7826;15802758;594;Germany;Female;23;4;10475384;2;1;0;5675652;1;1;0
7827;15647838;648;Germany;Female;51;2;11657484;1;1;0;412104;1;1;0
7833;15664849;573;Spain;Male;46;3;6526923;1;0;1;18998865;1;2;1
7835;15797165;703;France;Male;56;9;0;1;0;0;8554733;1;0;1
7838;15678497;850;Spain;Male;48;2;0;1;1;0;1694253;1;2;1
7842;15789563;706;Germany;Female;46;7;11128818;1;1;1;14917025;1;1;0
7844;15766288;586;Germany;Female;36;5;10370069;1;1;0;19407256;1;1;0
7852;15651581;758;Germany;Male;68;6;11259585;1;1;0;3586544;1;1;1
7854;15746674;730;France;Female;47;7;0;1;1;0;3337326;1;0;0
7870;15693771;651;Spain;Female;45;8;959229;1;1;0;8478242;1;2;0
7877;15757607;623;France;Male;45;0;0;1;1;0;19653372;1;0;1
7878;15793070;494;Spain;Female;41;2;6997466;2;1;0;18842613;1;2;0
7879;15760456;731;France;Female;38;10;12371173;2;1;0;17134068;1;0;0
7883;15732061;850;Germany;Female;45;1;12187489;1;0;0;686541;1;1;0
7885;15616530;638;France;Male;36;6;18845519;1;0;0;470314;1;0;1
7895;15718281;706;Germany;Male;67;1;12327669;2;1;1;8650788;1;1;1
7901;15653275;785;Spain;Female;54;1;0;2;1;0;4511392;1;2;0
7910;15570931;620;France;Male;61;5;0;1;0;0;3164152;1;0;1
7916;15803538;695;Spain;Male;56;1;0;3;1;0;18773449;1;2;1
7927;15732644;567;Spain;Female;54;5;9231631;2;1;0;15859066;1;2;0
7928;15713426;637;Germany;Male;30;1;12218553;1;1;0;10256646;1;1;1
7938;15775886;670;France;Male;36;3;0;1;1;0;14075419;1;0;1
7943;15661409;542;France;Female;42;1;0;1;1;1;17825658;1;0;0
7944;15774250;532;France;Male;42;1;15902471;1;1;0;10098293;1;0;1
7945;15681476;520;France;Female;39;1;7349317;1;0;1;10962613;1;0;0
7950;15617486;530;France;Male;52;1;10672328;1;0;0;1099604;1;0;1
7963;15623630;634;Germany;Female;56;3;11625124;1;0;1;4242988;1;1;0
7966;15645404;625;France;Female;51;4;12462001;2;1;0;9224394;1;0;0
7970;15652030;637;Germany;Male;49;2;10820452;1;1;0;16903784;1;1;1
7975;15722632;716;Germany;Male;50;2;11965577;1;1;1;1294417;1;1;1
7995;15713440;519;Germany;Female;21;1;15170145;3;1;1;17013868;1;1;0
7999;15772482;829;Germany;Male;28;3;13240552;3;1;0;1048892;1;1;1
8004;15595426;603;Spain;Male;57;6;10500085;2;1;1;8741224;1;2;1
8008;15791513;647;France;Male;41;4;13893735;1;1;1;10161764;1;0;1
8011;15787756;467;Germany;Male;51;10;11451471;2;1;0;17778468;1;1;1
8019;15616676;632;Germany;Male;23;3;12247851;1;1;0;14723077;1;1;1
8023;15665180;616;France;Female;31;3;13678914;1;1;0;593464;1;0;0
8028;15769412;684;Spain;Male;39;4;20703496;2;0;0;15769476;1;2;1
8031;15578141;592;Spain;Male;38;3;0;1;1;1;1290589;1;2;1
8042;15701439;698;Spain;Female;50;1;0;4;1;0;885669;1;2;0
8043;15785352;606;France;Male;37;6;8237394;1;0;0;1725269;1;0;1
8045;15717489;835;France;Male;23;9;0;1;1;0;1979373;1;0;1
8050;15808868;652;France;Female;31;3;10369697;3;0;0;15522105;1;0;0
8052;15697801;605;Germany;Female;56;1;7412918;2;1;1;6219978;1;1;0
8055;15686236;525;Germany;Female;47;1;11808768;1;1;0;8812078;1;1;0
8057;15736078;730;Germany;Female;33;7;13036787;1;1;0;151421;1;1;0
8061;15776596;730;Spain;Female;39;6;14009459;1;1;0;17245004;1;2;0
8063;15812607;663;Germany;Female;46;6;954394;1;1;1;2103858;1;1;0
8066;15690829;430;Germany;Male;49;3;13711516;1;1;0;14651686;1;1;1
8072;15688849;609;France;Male;48;1;10801927;3;1;1;18452465;1;0;1
8073;15661473;780;Germany;Male;51;4;12672525;1;1;0;19525931;1;1;1
8076;15745250;850;France;Male;58;8;15665213;1;0;0;2589921;1;0;1
8077;15590349;732;France;Female;36;9;0;1;0;0;37490;1;0;0
8089;15815656;541;Germany;Female;39;9;10011667;1;1;1;1998081;1;1;0
8096;15584620;850;Germany;Female;36;6;14364416;1;1;0;2210225;1;1;0
8098;15706557;626;France;Female;52;0;0;2;1;0;3215946;1;0;0
8099;15594391;770;France;Female;68;2;18355524;1;0;0;15955728;1;0;0
8102;15588955;581;Germany;Female;43;5;9325957;3;1;0;14103565;1;1;0
8104;15740223;479;Germany;Male;51;1;10771474;3;1;0;8612821;1;1;1
8106;15635116;659;Spain;Male;60;2;0;1;1;0;17748045;1;2;1
8117;15777901;640;Germany;Female;43;9;9475249;1;1;0;18400636;1;1;0
8118;15639117;624;Spain;Female;34;6;0;1;1;0;58259;1;2;0
8120;15586236;704;France;Male;31;5;13208466;3;1;1;5447448;1;0;1
8123;15603749;564;France;Female;53;2;4547228;1;1;1;4105571;1;0;0
8125;15733872;791;Germany;Female;33;10;13022971;2;0;0;5401993;1;1;0
8127;15602647;729;Germany;Male;39;6;12741585;1;1;1;1849772;1;1;1
8128;15623063;651;Germany;Male;35;8;11006771;1;1;0;12767895;1;1;1
8138;15603096;410;France;Male;33;6;12578969;1;0;0;6633356;1;0;1
8148;15814675;642;Germany;Female;39;8;12826403;1;1;0;6179276;1;1;0
8154;15692106;606;Spain;Female;25;3;14738672;3;1;0;4548204;1;2;0
8155;15791533;367;Spain;Male;42;6;9360828;1;1;0;16881673;1;2;1
8164;15572050;768;Germany;Male;48;3;12283158;1;1;1;2453389;1;1;1
8171;15641366;599;Germany;Male;61;1;12473796;1;0;1;9038961;1;1;1
8172;15588859;496;Spain;Female;44;0;17935628;2;1;0;291921;1;2;0
8185;15605916;659;France;Female;50;3;0;1;1;0;18339912;1;0;0
8187;15644179;606;France;Female;39;3;0;2;1;0;5056045;1;0;0
8199;15733888;668;Spain;Female;36;3;13368652;1;1;0;19095848;1;2;0
8201;15577359;767;Spain;Male;47;5;0;1;1;0;12196446;1;2;1
8213;15621004;603;France;Male;32;7;0;1;1;0;19805594;1;0;1
8216;15743236;687;France;Female;61;7;8053856;1;1;0;13130537;1;0;0
8221;15727177;557;France;Male;42;6;17782203;1;1;0;15094431;1;0;1
8222;15774358;443;Germany;Male;59;4;1109393;1;1;0;7284658;1;1;1
8226;15804142;670;Spain;Female;57;3;17557595;2;1;0;9906175;1;2;0
8232;15670528;787;Germany;Male;43;0;13221745;1;1;0;2095503;1;1;1
8235;15677796;766;Germany;Male;47;9;12928998;1;1;0;16993546;1;1;1
8241;15708504;790;Germany;Male;50;8;12143858;1;1;1;17647178;1;1;1
8243;15790455;478;France;Female;50;2;0;1;0;1;9333264;1;0;0
8254;15746515;750;France;Male;36;7;13649292;3;1;1;2650029;1;0;1
8266;15618562;618;Germany;Female;40;0;14030638;1;1;0;16061861;1;1;0
8270;15636736;611;France;Female;53;7;0;2;0;1;15649539;1;0;0
8299;15605534;644;Germany;Female;51;4;9556004;1;0;0;7262884;1;1;0
8300;15792473;598;Germany;Female;50;5;8837981;3;0;1;6415724;1;1;0
8302;15766017;615;Germany;Male;58;3;723093;1;1;1;8568709;1;1;1
8306;15605698;746;France;Male;58;3;0;3;1;1;8034496;1;0;1
8307;15777060;770;France;Female;33;4;0;1;1;0;2608054;1;0;0
8312;15589698;555;Germany;Male;42;6;1071045;1;1;1;4130444;1;1;1
8335;15610343;705;France;Female;37;10;0;2;1;1;1393553;1;0;0
8337;15788480;786;Germany;Female;33;0;12232558;1;0;0;3471234;1;1;0
8344;15591698;849;Germany;Female;49;9;13293489;1;1;0;17105665;1;1;0
8345;15712813;520;Germany;Male;43;3;15080517;3;0;1;2533303;1;1;1
8348;15757759;807;Spain;Female;28;7;16596926;3;1;0;15612213;1;2;0
8349;15796230;642;Germany;Female;36;2;12449598;3;1;1;5790422;1;1;0
8350;15611729;703;Germany;Male;39;1;1415595;1;1;1;312571;1;1;1
8353;15641413;587;Germany;Female;49;7;15539398;2;1;0;133082;1;1;0
8354;15753840;524;Spain;Female;32;6;0;1;1;1;1328619;1;2;0
8359;15717286;675;Spain;Female;40;8;7903595;1;1;0;14278398;1;2;0
8360;15577107;657;Spain;Female;22;6;0;3;0;1;16841207;1;2;0
8364;15677336;557;Germany;Male;57;1;12004313;1;1;0;13237075;1;1;1
8365;15684395;446;Spain;Female;45;10;12519169;1;1;1;12826086;1;2;0
8369;15637690;622;Germany;Female;34;7;9867574;1;1;0;13890685;1;1;0
8370;15632882;684;Germany;Male;37;1;12681713;2;1;1;2999583;1;1;1
8372;15661034;813;Germany;Female;29;5;1060594;1;0;0;18797688;1;1;0
8375;15646720;628;Spain;Female;55;7;0;3;1;0;8589075;1;2;0
8377;15704657;601;France;Male;39;3;7264764;1;1;0;417779;1;0;1
8379;15701319;614;Germany;Female;37;6;9634081;2;1;1;13937724;1;1;0
8380;15745266;434;Spain;Male;55;6;0;1;0;1;7356205;1;2;1
8389;15806570;763;France;Female;53;4;0;1;1;0;7720372;1;0;0
8391;15755521;660;France;Female;48;0;9004432;2;0;1;18760497;1;0;0
8393;15641158;739;Germany;Male;32;3;10212827;1;1;0;6398137;1;1;1
8394;15752507;769;Germany;Male;60;9;14884639;1;1;0;19283167;1;1;1
8397;15655082;607;France;Female;48;4;11207086;3;1;0;1735683;1;0;0
8398;15720155;630;Germany;Male;29;6;13135439;1;0;1;932431;1;1;1
8399;15582116;767;Germany;Female;45;7;1327462;2;1;0;2662888;1;1;0
8402;15663134;535;Spain;Male;58;1;0;2;1;1;1177998;1;2;1
8403;15766683;549;Germany;Male;36;6;13942237;1;0;0;8398339;1;1;1
8413;15575147;699;France;Male;22;9;993390;1;1;0;6829761;1;0;1
8423;15756321;612;Spain;Female;52;5;14477269;1;0;0;9830257;1;2;0
8424;15706799;719;Spain;Male;44;4;0;1;0;0;849729;1;2;1
8425;15775703;702;France;Male;26;2;7128129;1;1;1;10874712;1;0;1
8428;15806771;753;France;Female;40;0;376869;2;1;0;17706524;1;0;0
8433;15582519;479;France;Male;47;6;12179709;1;0;1;58119;1;0;1
8435;15755330;512;Germany;Male;41;7;12240324;1;0;1;374399;1;1;1
8436;15605072;638;France;Female;43;3;14586098;1;1;1;14276351;1;0;0
8439;15692142;707;Germany;Female;48;7;10508674;1;1;1;18034469;1;1;0
